path,type,parent_directory,size
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\src\negative_bounds\issue_20853.f90,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\src\negative_bounds,164
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\src\parameter\constant_both.f90,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\src\parameter,1996
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\src\parameter\constant_compound.f90,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\src\parameter,484
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\src\parameter\constant_integer.f90,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\src\parameter,634
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\src\parameter\constant_non_compound.f90,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\src\parameter,632
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\src\parameter\constant_real.f90,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\src\parameter,633
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\src\quoted_character\foo.f,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\src\quoted_character,496
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\src\regression\inout.f90,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\src\regression,286
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\src\return_character\foo77.f,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\src\return_character,1025
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\src\return_character\foo90.f90,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\src\return_character,1296
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\src\return_complex\foo77.f,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\src\return_complex,1018
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\src\return_complex\foo90.f90,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\src\return_complex,1286
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\src\return_integer\foo77.f,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\src\return_integer,1234
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\src\return_integer\foo90.f90,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\src\return_integer,1590
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\src\return_logical\foo77.f,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\src\return_logical,1244
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\src\return_logical\foo90.f90,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\src\return_logical,1590
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\src\return_real\foo77.f,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\src\return_real,978
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\src\return_real\foo90.f90,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\src\return_real,1242
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\src\size\foo.f90,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\src\size,859
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\src\string\char.f90,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\src\string,647
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\src\string\fixed_string.f90,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\src\string,729
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\src\string\scalar_string.f90,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\src\string,185
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\src\string\string.f,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\src\string,260
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\src\value_attrspec\gh21665.f90,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\src\value_attrspec,199
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\__pycache__\test_abstract_interface.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\__pycache__,2136
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\__pycache__\test_array_from_pyobj.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\__pycache__,43477
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\__pycache__\test_assumed_shape.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\__pycache__,3540
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\__pycache__\test_block_docstring.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\__pycache__,1449
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\__pycache__\test_callback.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\__pycache__,13777
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\__pycache__\test_character.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\__pycache__,36897
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\__pycache__\test_common.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\__pycache__,1715
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\__pycache__\test_compile_function.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\__pycache__,4339
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\__pycache__\test_crackfortran.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\__pycache__,22994
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\__pycache__\test_docs.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\__pycache__,3637
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\__pycache__\test_f2cmap.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\__pycache__,1094
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\__pycache__\test_f2py2e.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\__pycache__,40029
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\__pycache__\test_kind.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\__pycache__,3212
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\__pycache__\test_mixed.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\__pycache__,2014
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\__pycache__\test_module_doc.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\__pycache__,1797
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\__pycache__\test_parameter.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\__pycache__,7483
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\__pycache__\test_quoted_character.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\__pycache__,1318
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\__pycache__\test_regression.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\__pycache__,4098
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\__pycache__\test_return_character.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\__pycache__,3421
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\__pycache__\test_return_complex.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\__pycache__,5750
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\__pycache__\test_return_integer.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\__pycache__,4257
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\__pycache__\test_return_logical.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\__pycache__,5370
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\__pycache__\test_return_real.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\__pycache__,7270
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\__pycache__\test_semicolon_split.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\__pycache__,3031
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\__pycache__\test_size.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\__pycache__,3244
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\__pycache__\test_string.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\__pycache__,6337
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\__pycache__\test_symbolic.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\__pycache__,37942
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\__pycache__\test_value_attrspec.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\__pycache__,1024
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\__pycache__\util.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\__pycache__,17419
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\__pycache__\__init__.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\tests\__pycache__,179
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\__pycache__\auxfuncs.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\__pycache__,38882
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\__pycache__\capi_maps.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\__pycache__,38562
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\__pycache__\cb_rules.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\__pycache__,24427
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\__pycache__\cfuncs.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\__pycache__,49644
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\__pycache__\common_rules.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\__pycache__,8923
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\__pycache__\crackfortran.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\__pycache__,169194
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\__pycache__\diagnose.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\__pycache__,8281
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\__pycache__\f2py2e.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\__pycache__,34891
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\__pycache__\f90mod_rules.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\__pycache__,14006
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\__pycache__\func2subr.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\__pycache__,13635
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\__pycache__\rules.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\__pycache__,58861
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\__pycache__\setup.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\__pycache__,2782
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\__pycache__\symbolic.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\__pycache__,85513
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\__pycache__\use_rules.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\__pycache__,4970
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\__pycache__\__init__.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\__pycache__,6693
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\__pycache__\__main__.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\__pycache__,264
D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\__pycache__\__version__.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\f2py\__pycache__,235
D:\PycharmProjects\venv\Lib\site-packages\numpy\fft\helper.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\fft,6375
D:\PycharmProjects\venv\Lib\site-packages\numpy\fft\helper.pyi,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\fft,1223
D:\PycharmProjects\venv\Lib\site-packages\numpy\fft\setup.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\fft,750
D:\PycharmProjects\venv\Lib\site-packages\numpy\fft\_pocketfft.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\fft,54321
D:\PycharmProjects\venv\Lib\site-packages\numpy\fft\_pocketfft.pyi,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\fft,2479
D:\PycharmProjects\venv\Lib\site-packages\numpy\fft\_pocketfft_internal.cp311-win_amd64.pyd,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\fft,111616
D:\PycharmProjects\venv\Lib\site-packages\numpy\fft\__init__.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\fft,8387
D:\PycharmProjects\venv\Lib\site-packages\numpy\fft\__init__.pyi,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\fft,579
D:\PycharmProjects\venv\Lib\site-packages\numpy\fft\tests,directory,D:\PycharmProjects\venv\Lib\site-packages\numpy\fft,19518
D:\PycharmProjects\venv\Lib\site-packages\numpy\fft\__pycache__,directory,D:\PycharmProjects\venv\Lib\site-packages\numpy\fft,75073
D:\PycharmProjects\venv\Lib\site-packages\numpy\fft\tests\test_helper.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\fft\tests,6315
D:\PycharmProjects\venv\Lib\site-packages\numpy\fft\tests\test_pocketfft.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\fft\tests,13203
D:\PycharmProjects\venv\Lib\site-packages\numpy\fft\tests\__init__.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\fft\tests,0
D:\PycharmProjects\venv\Lib\site-packages\numpy\fft\tests\__pycache__,directory,D:\PycharmProjects\venv\Lib\site-packages\numpy\fft\tests,40851
D:\PycharmProjects\venv\Lib\site-packages\numpy\fft\tests\__pycache__\test_helper.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\fft\tests\__pycache__,10413
D:\PycharmProjects\venv\Lib\site-packages\numpy\fft\tests\__pycache__\test_pocketfft.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\fft\tests\__pycache__,30260
D:\PycharmProjects\venv\Lib\site-packages\numpy\fft\tests\__pycache__\__init__.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\fft\tests\__pycache__,178
D:\PycharmProjects\venv\Lib\site-packages\numpy\fft\__pycache__\helper.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\fft\__pycache__,8413
D:\PycharmProjects\venv\Lib\site-packages\numpy\fft\__pycache__\setup.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\fft\__pycache__,1155
D:\PycharmProjects\venv\Lib\site-packages\numpy\fft\__pycache__\_pocketfft.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\fft\__pycache__,57048
D:\PycharmProjects\venv\Lib\site-packages\numpy\fft\__pycache__\__init__.cpython-311.pyc,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\fft\__pycache__,8457
D:\PycharmProjects\venv\Lib\site-packages\numpy\lib\arraypad.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\lib,32685
D:\PycharmProjects\venv\Lib\site-packages\numpy\lib\arraypad.pyi,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\lib,1813
D:\PycharmProjects\venv\Lib\site-packages\numpy\lib\arraysetops.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\lib,34636
D:\PycharmProjects\venv\Lib\site-packages\numpy\lib\arraysetops.pyi,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\lib,8697
D:\PycharmProjects\venv\Lib\site-packages\numpy\lib\arrayterator.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\lib,7282
D:\PycharmProjects\venv\Lib\site-packages\numpy\lib\arrayterator.pyi,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\lib,1586
D:\PycharmProjects\venv\Lib\site-packages\numpy\lib\format.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\lib,35745
D:\PycharmProjects\venv\Lib\site-packages\numpy\lib\format.pyi,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\lib,770
D:\PycharmProjects\venv\Lib\site-packages\numpy\lib\function_base.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\lib,194835
D:\PycharmProjects\venv\Lib\site-packages\numpy\lib\function_base.pyi,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\lib,17282
D:\PycharmProjects\venv\Lib\site-packages\numpy\lib\histograms.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\lib,38850
D:\PycharmProjects\venv\Lib\site-packages\numpy\lib\histograms.pyi,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\lib,1042
D:\PycharmProjects\venv\Lib\site-packages\numpy\lib\index_tricks.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\lib,32392
D:\PycharmProjects\venv\Lib\site-packages\numpy\lib\index_tricks.pyi,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\lib,4413
D:\PycharmProjects\venv\Lib\site-packages\numpy\lib\mixins.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\lib,7248
D:\PycharmProjects\venv\Lib\site-packages\numpy\lib\mixins.pyi,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\lib,3191
D:\PycharmProjects\venv\Lib\site-packages\numpy\lib\nanfunctions.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\lib,67662
D:\PycharmProjects\venv\Lib\site-packages\numpy\lib\nanfunctions.pyi,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\lib,644
D:\PycharmProjects\venv\Lib\site-packages\numpy\lib\npyio.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\lib,99863
D:\PycharmProjects\venv\Lib\site-packages\numpy\lib\npyio.pyi,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\lib,10058
D:\PycharmProjects\venv\Lib\site-packages\numpy\lib\polynomial.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\lib,45586
D:\PycharmProjects\venv\Lib\site-packages\numpy\lib\polynomial.pyi,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\lib,7261
D:\PycharmProjects\venv\Lib\site-packages\numpy\lib\recfunctions.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\lib,61096
D:\PycharmProjects\venv\Lib\site-packages\numpy\lib\scimath.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\lib,15662
D:\PycharmProjects\venv\Lib\site-packages\numpy\lib\scimath.pyi,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\lib,2977
D:\PycharmProjects\venv\Lib\site-packages\numpy\lib\setup.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\lib,417
D:\PycharmProjects\venv\Lib\site-packages\numpy\lib\shape_base.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\lib,40221
D:\PycharmProjects\venv\Lib\site-packages\numpy\lib\shape_base.pyi,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\lib,5399
D:\PycharmProjects\venv\Lib\site-packages\numpy\lib\stride_tricks.py,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\lib,18458
D:\PycharmProjects\venv\Lib\site-packages\numpy\lib\stride_tricks.pyi,file,D:\PycharmProjects\venv\Lib\site-packages\numpy\lib,1827
